# YTID,start_seconds,end_seconds,event_label
KtETAah5oFk,30.0,40.0,['Meow']
Kt_vR1XiWWg,70.0,80.0,['Cheering']
KtdLvZx7kow,370.0,380.0,['Shatter']
KtggvAXhu0o,270.0,280.0,['Cheering']
KuMDfdltoi0,30.0,40.0,['Shout']
KupT0NZFDOs,0.0,10.0,['Cheering']
Kv2J7vx7nJ0,160.0,170.0,['Cheering']
Kv9eojewqH8,520.0,530.0,['Church_bell']
KvB27j-fS9c,110.0,120.0,['Cheering']
KvCk1wsB9IA,70.0,80.0,['Burping_and_eructation']
KvKzWlFw5nQ,0.0,10.0,['Bark']
KvPqt05g61Y,10.0,20.0,['Fireworks']
KvgMnlA83nw,0.0,10.0,['Fireworks']
KvzLdNSBxf4,15.0,25.0,['Fireworks']
KwFgS-mAnB0,120.0,130.0,['Cheering']
KwZbz18jmMc,0.0,10.0,['Shout']
Kww17TwVDJs,50.0,60.0,['Cheering']
Kx0eryXWMgE,7.0,17.0,['Meow']
Kx1ZjIq_-LQ,520.0,530.0,['Shout']
KxcjhShdaOY,440.0,450.0,['Church_bell']
Kxg5Pt3_xH4,10.0,20.0,['Cheering']
KxsEa1OzoYw,20.0,30.0,['Burping_and_eructation']
Kxx6PDkC9To,560.0,570.0,['Cheering']
Kxz55T5dELI,20.0,30.0,['Cheering']
KyLVR4rs1DI,20.0,30.0,['Cheering']
KyiUIvaaCV0,160.0,170.0,['Scratching_(performance technique)']
KysELAVwOfU,70.0,80.0,['Scratching_(performance technique)']
KzK6d6Qpu_o,10.0,20.0,['Bark']
KzSG9izShE0,0.0,10.0,['Scratching_(performance technique)']
KzX6TWwxl_0,460.0,470.0,['Fireworks']
Kzzk2bNflsM,14.0,24.0,['Bark']
L-60nBdXGio,10.0,20.0,['Fireworks']
L-LCOvA-T8U,150.0,160.0,['Fireworks']
L-QXiyUFCds,30.0,40.0,['Meow']
L-YMkXgbKJk,50.0,60.0,['Cough']
L00e4BtIZuo,30.0,40.0,['Bark']
L0RJ5qF3B-M,130.0,140.0,['Cheering']
L0Rc-4rWtMk,250.0,260.0,['Scratching_(performance technique)']
L0v1YsZgLW8,10.0,20.0,['Church_bell']
L19JIkJveBA,20.0,30.0,['Bark']
L1VqMldgj0U,120.0,130.0,['Scratching_(performance technique)']
L1YtLkAX9NI,30.0,40.0,['Cheering']
L1r76DDba_s,480.0,490.0,['Fireworks']
L1wGG8KdOIw,30.0,40.0,['Bark']
L20YkaT2tlY,0.0,9.0,['Bark']
L24M8MJ7zyA,240.0,250.0,['Shout']
L2Bx2-xU1SQ,40.0,50.0,['Burping_and_eructation']
L2F2PQkRQkg,16.0,26.0,['Meow']
L2WZI50PRMs,390.0,400.0,['Cheering']
L2vfCm4mpkY,21.0,31.0,['Fireworks']
L36WhfKYjMk,30.0,40.0,['Church_bell']
L3c9PeS9cbU,20.0,30.0,['Fireworks']
L3fF5NAJgTs,80.0,90.0,['Shatter']
L3w0Bmf6gw4,19.0,29.0,['Cheering']
L4-aCLmxSAY,420.0,430.0,['Fireworks']
L4DP4CI8QXs,90.0,100.0,['Scratching_(performance technique)']
L4DTL3riPKM,30.0,40.0,['Cheering']
L4HQDheiH7Q,30.0,40.0,['Bark']
L4OxsFYIlCk,0.0,10.0,['Fireworks']
L4_1wn1Qhjc,10.0,20.0,['Scratching_(performance technique)']
L4ntr1A5Euw,60.0,70.0,['Cough']
L579ftMSPUE,70.0,80.0,['Cheering']
L5Pm_GV4rVs,10.0,20.0,['Burping_and_eructation']
L5ULbLNUvJg,50.0,60.0,['Scratching_(performance technique)']
L65DuyofmHM,150.0,160.0,['Bark']
L70EnqGzwhE,0.0,10.0,['Church_bell']
L711Cx131fU,30.0,40.0,['Bark']
L76160fJoNc,40.0,50.0,['Cough']
L7CHdkOV1UU,5.0,15.0,['Church_bell']
L7S3-nK87kk,160.0,170.0,['Cheering']
L7b_Qo-Hu60,90.0,100.0,['Camera']
L7bzKI26Pek,190.0,200.0,['Doorbell']
L7kJ_LexCTQ,60.0,70.0,['Scratching_(performance technique)']
L87uIEd1XHw,40.0,50.0,['Meow']
L8GBhH469wE,70.0,80.0,['Burping_and_eructation']
L922nTew2d4,30.0,40.0,['Fireworks']
L94zGIRiu7k,260.0,270.0,['Shout']
L968PDGPGuI,320.0,330.0,['Shout']
L9_QOpRG8s8,0.0,10.0,['Doorbell']
L9s_jlSbTPc,60.0,70.0,['Shout']
L9ve_Eg7GZE,30.0,40.0,['Meow']
LA1Jicwkxn8,320.0,330.0,['Church_bell']
LB8GMvgi5mg,160.0,170.0,['Shout']
LBKeLl3U9k0,60.0,70.0,['Church_bell']
LBLYZvUzOhE,110.0,120.0,['Scratching_(performance technique)']
LBbDtEE9l2Q,18.0,28.0,['Meow']
LBtTYggRzSI,180.0,190.0,['Scratching_(performance technique)']
LCAuOZNMWPI,10.0,20.0,['Fireworks']
LCDLpcTIMRI,80.0,90.0,['Shout']
LCF-NuNI18c,0.0,10.0,['Shatter']
LD7MIjQWWi8,350.0,360.0,['Church_bell']
LDCHOGG9jqo,10.0,20.0,['Cough']
LDCjqa4l7Ho,250.0,260.0,['Fireworks']
LDEWSADK27Y,20.0,30.0,['Fireworks']
LDNxCA2DoS4,0.0,10.0,['Fireworks']
LDvqs7GLGMc,20.0,30.0,['Shout']
LEcrcFHKb-I,0.0,10.0,['Bark']
LEriJdFD2ss,500.0,510.0,['Church_bell']
LF3GkqFzqRk,170.0,180.0,['Cheering']
LFJZVJssap0,30.0,40.0,['Scratching_(performance technique)']
LFkRP8AZF3s,60.0,70.0,['Burping_and_eructation']
LHjIPTqS94k,30.0,40.0,['Bark']
LHoUMnwjTU4,12.0,22.0,['Fireworks']
LHxnIDaw_zY,30.0,40.0,['Scratching_(performance technique)']
LITSGRPRR1c,30.0,40.0,['Scratching_(performance technique)']
LIkn_bnWmYM,210.0,220.0,['Cheering']
LJ-Vm-mQKc0,0.0,10.0,['Camera']
LJhwz1pK_NQ,27.0,37.0,['Meow']
LJiXsZyxE9k,0.0,10.0,['Burping_and_eructation']
LJo667n_KwM,30.0,40.0,['Fireworks']
LKLGvV9gG2I,10.0,20.0,['Shout']
LKNWSFCXzNY,330.0,340.0,['Fireworks']
LKQwbLNvGXY,210.0,220.0,['Scratching_(performance technique)']
LKRntPfbfBE,30.0,40.0,['Scratching_(performance technique)']
LKUbyU8lk2A,170.0,180.0,['Cheering']
LKaSVqcWi5c,90.0,100.0,['Cheering']
LKl9MAeN_U8,70.0,80.0,['Cheering']
LLHDIJx24y8,20.0,30.0,['Fireworks']
LLTPXNtfLvs,300.0,310.0,['Cheering']
LMYm0gOYArw,10.0,20.0,['Cheering']
LMe4NokGtIg,180.0,190.0,['Cheering']
LMgOW5psrYo,30.0,40.0,['Cheering']
LNIVmvS3Gm0,0.0,10.0,['Fireworks']
LNK--KGca6o,360.0,370.0,['Cheering']
LNK39o9JiCs,50.0,60.0,['Scratching_(performance technique)']
LO028GQFeg8,10.0,20.0,['Cheering']
LOIr5BTKsJs,170.0,180.0,['Cheering']
LOQICFtHMiI,30.0,40.0,['Cheering']
LOTwQ0a27y4,20.0,30.0,['Cheering']
LOwn897NU4E,100.0,110.0,"['Cheering', 'Shout']"
LOzN8EmINIU,170.0,180.0,['Cheering']
LP13Os4Yyi4,160.0,170.0,['Cough']
LP3gDvl2QFs,270.0,280.0,['Shout']
LPmkUnCv6ow,20.0,30.0,['Bark']
LQ1yuxtn4dg,10.0,20.0,['Fireworks']
LQBi0JrmBHs,20.0,30.0,['Scratching_(performance technique)']
LQL5WeJrJwI,70.0,80.0,['Fireworks']
LQUzdHDC5XU,30.0,40.0,['Cheering']
LQXIm-4RavQ,130.0,140.0,['Cheering']
LQk2p0WzCAE,240.0,250.0,['Cheering']
LR7OmJBNVr0,100.0,110.0,['Scratching_(performance technique)']
LRyXPFL7vk0,0.0,7.0,['Church_bell']
LSJKWtSNJUg,50.0,60.0,['Cheering']
LSPx01uEU-c,90.0,100.0,['Shout']
LTBy8nYeoFI,30.0,40.0,['Cheering']
LToNyOZCKJM,30.0,40.0,['Church_bell']
LU0U04q0DV8,170.0,180.0,['Cheering']
LU9JG_n46zw,480.0,490.0,['Scratching_(performance technique)']
LU_SPzV7hRw,20.0,30.0,['Scratching_(performance technique)']
LUio86WKdfc,300.0,310.0,['Church_bell']
LUoYPakjlQA,30.0,40.0,['Cheering']
LV2xoDHAjq0,480.0,490.0,['Fireworks']
LV4ueNAZVrM,10.0,20.0,['Church_bell']
LVKPTaNDF0I,20.0,30.0,['Cheering']
LVR-kC14--8,70.0,80.0,['Cheering']
LVRIfmyN1rs,180.0,190.0,['Cheering']
LVb8TSJ4Odw,20.0,30.0,['Bark']
LVfwQqtcSfw,90.0,100.0,['Church_bell']
LVk0R-7ObKs,0.0,10.0,['Church_bell']
LVtQBb6zQnA,30.0,40.0,['Cheering']
LVzbfhq-AKE,90.0,100.0,['Scratching_(performance technique)']
LWF7WS5rj8c,28.0,38.0,['Fireworks']
LWR0EczphGM,50.0,60.0,['Bark']
LWlrhZPcN2M,21.0,31.0,['Fireworks']
LWouSVqCX4g,40.0,50.0,['Fireworks']
LWr7Gux8xng,10.0,20.0,['Scratching_(performance technique)']
LXFOEl54MiU,70.0,80.0,['Bark']
LYTfxBUZeMQ,60.0,70.0,['Scratching_(performance technique)']
LZ2MfSOyaQM,470.0,480.0,['Cheering']
LZYidtJoWO8,0.0,10.0,['Church_bell']
LZnGIQfNSmA,450.0,460.0,['Fireworks']
L_ZUyz1MO4A,10.0,20.0,['Scratching_(performance technique)']
L_aVneR-MF8,10.0,20.0,['Scratching_(performance technique)']
L_hH0mdrUPo,350.0,360.0,['Scratching_(performance technique)']
L_uXogAFG-0,30.0,40.0,['Cheering']
LaL4j1GujKE,80.0,90.0,['Cheering']
Lah83dQZMiU,30.0,40.0,['Cheering']
LbLF9s9TpHk,90.0,100.0,['Burping_and_eructation']
LbQDL0GidRU,160.0,170.0,['Fireworks']
LbiTCNvuouI,20.0,30.0,['Fireworks']
Lbmcf9iAFLs,30.0,40.0,['Doorbell']
LcCR8sCiUaY,310.0,320.0,['Scratching_(performance technique)']
LcHQLpYd_70,20.0,30.0,['Shout']
LcLNiUxvGmg,500.0,510.0,['Cheering']
LcLvNCBfVQQ,12.0,22.0,['Scratching_(performance technique)']
LcfM1Bqli1E,70.0,80.0,['Shout']
Ld1lrp5iUeo,80.0,90.0,['Camera']
LdYIoAGlpnE,210.0,220.0,['Church_bell']
LdbV_Ihc1Uk,500.0,510.0,['Fireworks']
Le56G_nfSxo,80.0,90.0,['Cheering']
Le9rWkhChqQ,80.0,90.0,['Fireworks']
LeAOWmZbkH8,60.0,70.0,['Church_bell']
LeHYP13lVEk,60.0,70.0,['Scratching_(performance technique)']
LeemvO9VJG8,70.0,80.0,['Shout']
LeyWDT19pHM,60.0,70.0,['Fireworks']
LfbgRcn-Jg0,30.0,40.0,['Meow']
Lfgjn0jJPn0,26.0,36.0,['Church_bell']
Lg18iOhg0VE,20.0,30.0,['Bark']
Lg3ggASsJ6I,40.0,50.0,['Cheering']
Lgf99OrWOVM,420.0,430.0,['Doorbell']
Lgkv3Yi1x6k,10.0,20.0,['Fireworks']
Lh9WUOJxZZw,0.0,10.0,['Fireworks']
LhHXNR0TBCI,10.0,20.0,['Scratching_(performance technique)']
Lhb-apfoBoM,50.0,60.0,['Bark']
Lhb6xUsGJfM,250.0,260.0,['Fireworks']
LhwYg4FkryM,10.0,20.0,['Scratching_(performance technique)']
LiSsmpmDRBw,100.0,110.0,['Scratching_(performance technique)']
Lj3XXQvlbRg,100.0,110.0,['Bark']
LjIidBjO2jA,460.0,470.0,['Scratching_(performance technique)']
LkG0MDAeXko,10.0,20.0,['Burping_and_eructation']
LkTpuobDQRM,160.0,170.0,['Church_bell']
LkXKbPrHt24,5.0,15.0,['Meow']
LlRwMxrlpDs,30.0,40.0,['Shout']
LlUwLxS2geA,100.0,110.0,['Burping_and_eructation']
Lm2gV3VFOT8,17.0,27.0,['Meow']
LmGqU7gbQYk,50.0,60.0,['Camera']
LmLoavltW-M,110.0,120.0,['Fireworks']
LmcF42o3ikc,30.0,40.0,['Burping_and_eructation']
LmhgEZypRj4,530.0,540.0,['Fireworks']
LmoJBf_e_cY,27.0,37.0,['Church_bell']
LmpaLMyWD7c,570.0,580.0,['Shout']
Lmt9zauMMls,30.0,40.0,['Cheering']
LnUEnSxUcwM,10.0,20.0,['Bark']
LnaddgrNiL4,20.0,30.0,['Fireworks']
LnbsdFaKbX4,310.0,320.0,['Cheering']
LnnTe7YcgiQ,0.0,9.0,['Burping_and_eructation']
LoCCJUg5pcc,0.0,10.0,['Fireworks']
Lo_kWvDYmFs,30.0,40.0,['Fireworks']
Lou52lJSBVI,0.0,10.0,['Cheering']
Lp68qjuX7n8,150.0,160.0,['Meow']
Lp78UxPuWQU,10.0,20.0,['Cough']
LpfewILEuUU,20.0,30.0,['Bark']
LpwBi6Soe7Y,30.0,40.0,['Scratching_(performance technique)']
Lq--IqXIB2I,160.0,170.0,['Burping_and_eructation']
LqDQ0rwq1Ko,170.0,180.0,['Camera']
LqInaHKSdvo,30.0,40.0,['Bark']
LqeJQt-VXCU,20.0,30.0,['Fireworks']
LqennQNZKCg,430.0,440.0,['Cheering']
Lqh3_MucJ1M,80.0,90.0,['Fireworks']
LqyxuFBHVZU,50.0,60.0,['Cheering']
LrMtej866M4,190.0,200.0,['Scratching_(performance technique)']
LryRsOWolGc,80.0,90.0,['Burping_and_eructation']
Ls1FMXL9wX4,20.0,30.0,['Fireworks']
Ls78idfGptE,40.0,50.0,['Fireworks']
LsA3ycsyVos,10.0,20.0,['Fireworks']
LsCQa32UoJA,40.0,50.0,['Scratching_(performance technique)']
LsGbWdoDipk,30.0,40.0,['Bark']
LsaSBbAf5nA,240.0,250.0,['Fireworks']
LsjfmQIUBic,30.0,40.0,['Cheering']
Lsmfc72baLM,70.0,80.0,['Cheering']
LsxZVi4jePo,200.0,210.0,['Cheering']
LtB_3y1Sxdo,120.0,130.0,['Fireworks']
LtgWgeUPvYs,250.0,260.0,['Cheering']
Lu2ZwhhVXPo,150.0,160.0,['Cheering']
LuaZkBsTX9M,210.0,220.0,['Scratching_(performance technique)']
LubeE5vwybk,0.0,10.0,['Cheering']
Luc4VBQ6EHY,0.0,10.0,['Bark']
LudKRQXLTqY,30.0,40.0,['Scratching_(performance technique)']
LukCi9W1myo,0.0,10.0,['Bark']
Lv4irsPkSjI,100.0,110.0,['Shout']
LvjmpKYX7oo,30.0,40.0,['Shout']
Lvt_03xzVtc,20.0,30.0,['Shatter']
Lvx-6BOR_Ss,0.0,10.0,['Shout']
Lw0YYNSYSBk,0.0,10.0,['Fireworks']
LwPZ9d-aZac,40.0,50.0,['Cheering']
Lwf1t0p3KIk,200.0,210.0,['Burping_and_eructation']
Lwh4rEUdn2U,70.0,80.0,['Burping_and_eructation']
LwmZy1Rniqc,0.0,10.0,['Bark']
Lwp8_d4pGmI,60.0,70.0,['Scratching_(performance technique)']
Lx8eDy5rNCQ,10.0,20.0,['Bark']
LxTCnwU7lo0,40.0,50.0,['Fireworks']
LxeWVKqhLBA,210.0,220.0,['Church_bell']
Lxu-3_h4kc4,0.0,10.0,['Burping_and_eructation']
LyJSpkeLK5k,40.0,50.0,['Bark']
LyLfOfTHg9I,0.0,10.0,['Cough']
LyUDAW2U9Z8,10.0,20.0,['Bark']
LzCYqfI90T0,70.0,80.0,['Fireworks']
LzZmwzsPU2Q,250.0,260.0,['Scratching_(performance technique)']
LzxvUL6YSAU,27.0,37.0,['Bark']
M-Tgehb828I,60.0,70.0,['Shout']
M-__IcMUXwc,70.0,80.0,['Doorbell']
M-fNi-L59Gk,190.0,200.0,['Church_bell']
M00_ItfgmuM,280.0,290.0,['Cheering']
M0aMpDlIphg,50.0,60.0,['Bark']
M0wvYD7MDK4,100.0,110.0,['Shatter']
M13X4_vojZ8,0.0,10.0,['Cheering']
M1E8TMuJq-w,70.0,80.0,['Meow']
M1PSKAQmja4,180.0,190.0,['Cheering']
M2Lp8fqq5os,190.0,200.0,['Burping_and_eructation']
M2MCC7SLhcM,160.0,170.0,['Cheering']
M2Sy9EJwpEE,30.0,40.0,['Scratching_(performance technique)']
M2b6DkjgLvc,30.0,40.0,['Meow']
M2eGtCf9-Zg,60.0,70.0,['Scratching_(performance technique)']
M2ru1FE4UJw,30.0,40.0,['Bark']
M39IVGd0PFU,10.0,20.0,['Scratching_(performance technique)']
M3VBXFsnR5A,50.0,60.0,['Cheering']
M3WuurnI0ms,70.0,80.0,['Fireworks']
M3ZC3WCKkVM,0.0,10.0,['Cough']
M3bExQm8h4c,30.0,40.0,['Scratching_(performance technique)']
M3eaS7LxPAY,0.0,9.0,['Bark']
M3uW-k4CSeU,30.0,40.0,['Scratching_(performance technique)']
M3yu1_C8GE8,70.0,80.0,['Church_bell']
M4NtMhDlAIQ,10.0,20.0,['Fireworks']
M4i4MKHzt_o,140.0,150.0,['Cheering']
M4u4kkNW5sY,20.0,30.0,['Cheering']
M4vRhe1tDek,150.0,160.0,['Scratching_(performance technique)']
M4wypm8JEBg,60.0,70.0,['Cough']
M5FFBhh0lRw,30.0,40.0,['Cheering']
M5muPmmToqQ,20.0,30.0,['Bark']
M7hcb2v2Z_0,30.0,40.0,['Bark']
M7jtDlV39r8,30.0,40.0,['Meow']
M9FDvtK9BaI,280.0,290.0,['Fireworks']
M9p2Yp-ASSY,250.0,260.0,['Burping_and_eructation']
M9wpGHCPsXI,20.0,30.0,['Scratching_(performance technique)']
MA3eibpjZ9Y,50.0,60.0,['Cheering']
MAGSw-P0WaM,0.0,10.0,['Church_bell']
MAL2JGJXhTc,110.0,120.0,['Scratching_(performance technique)']
MAW3rb2evR4,20.0,30.0,['Bark']
MAhcdrxRzyY,260.0,270.0,['Cheering']
MAmk-zk9TTA,80.0,90.0,['Bark']
MB-JK4sOOI4,30.0,40.0,['Church_bell']
MB4gME-QUU8,20.0,30.0,['Bark']
MBQFm88cBF0,30.0,40.0,['Cheering']
MBVmnJ7b1rE,10.0,20.0,['Bark']
MBb5VWBdjX4,100.0,110.0,['Cheering']
MBl0a-QSaPk,0.0,10.0,['Cheering']
MBp8VgIJVEg,10.0,20.0,['Burping_and_eructation']
MBqvro5Y6j0,80.0,90.0,['Fireworks']
MBx-8izenAs,140.0,150.0,['Camera']
MC4aPzsSME8,30.0,40.0,['Fireworks']
MCBJv5vYI7A,40.0,50.0,['Bark']
MCINU6Rb75E,90.0,100.0,['Church_bell']
MCVH19vl3xI,170.0,180.0,['Scratching_(performance technique)']
MCfNlbMsszo,20.0,30.0,['Fireworks']
MCyWz9_3aPw,140.0,150.0,['Cheering']
MD5BY0Zhm3Y,210.0,220.0,['Cheering']
MDBf76yh4zY,30.0,40.0,['Scratching_(performance technique)']
MEVMxsuD0OQ,16.0,26.0,['Fireworks']
MEX_haqZysI,110.0,120.0,['Burping_and_eructation']
MF66c61kLNE,30.0,40.0,['Meow']
MF6bPD-WYMg,10.0,20.0,['Fireworks']
MFCPc-nHci0,10.0,20.0,['Church_bell']
MFETqAEfgVc,110.0,120.0,['Scratching_(performance technique)']
MFEhejrPVmw,40.0,50.0,['Bark']
MFOFvnMxa-I,140.0,150.0,['Scratching_(performance technique)']
MG5TeRroRsk,0.0,10.0,['Church_bell']
MGAM3Y7DC1I,10.0,20.0,['Cheering']
MGIUNf3s5Lc,10.0,20.0,['Cheering']
MGRQ4AS8Eaw,70.0,80.0,['Fireworks']
MGxjzhNtH6A,20.0,30.0,['Bark']
MH2ERESqkAk,420.0,430.0,['Scratching_(performance technique)']
MH5cAorLjFc,70.0,80.0,['Cheering']
MHCWOIUoyBw,0.0,10.0,['Burping_and_eructation']
MHSuAnNUyRc,80.0,90.0,['Shout']
MHdNcwiHMqM,0.0,10.0,['Cough']
MICgNYUJPv4,60.0,70.0,['Camera']
MIQ_xveol1w,10.0,20.0,['Bark']
MIS03lny-xU,0.0,10.0,['Fireworks']
MIhUd22_vr0,70.0,80.0,['Burping_and_eructation']
MIuUBfrMYRs,10.0,20.0,['Bark']
MJ2Y_VM2Ido,10.0,20.0,['Fireworks']
MJUuWKSjI0E,540.0,550.0,['Fireworks']
MJjroWlPEo8,0.0,10.0,['Burping_and_eructation']
MKJwuxTaW1Y,30.0,40.0,['Scratching_(performance technique)']
MKQ1N55r0cA,210.0,220.0,['Scratching_(performance technique)']
MKVYJQLwud0,80.0,90.0,['Bark']
MKvQMGdy4Ak,40.0,50.0,['Cheering']
ML7FojlK3jo,10.0,20.0,['Fireworks']
MLIvSYWWpPg,30.0,40.0,['Fireworks']
MLlmN2PFRxM,30.0,40.0,['Bark']
MLnq3WOdlgs,230.0,240.0,['Church_bell']
MLxyqxLBzCg,30.0,40.0,['Meow']
MM9O504q7Zc,10.0,20.0,['Bark']
MMDUL0otRG0,10.0,20.0,['Shout']
MMVbQJDe5CQ,19.0,29.0,['Cheering']
MMu4fMyOvuE,220.0,230.0,['Cheering']
MN6Cv4s-lgQ,150.0,160.0,['Shout']
MNBo-uFQvXM,20.0,30.0,['Bark']
MNORReIOTsA,30.0,40.0,['Meow']
MObFqr70CRE,90.0,100.0,['Shatter']
MOnP--AeBhQ,10.0,20.0,['Scratching_(performance technique)']
MOnasEcfTZA,50.0,60.0,['Fireworks']
MPRocP3N_E0,40.0,50.0,['Cough']
MPlTY3y3R-4,10.0,20.0,['Cheering']
MPrLpt7tK2s,30.0,40.0,['Bark']
MPv_Gb7UKyo,50.0,60.0,['Shout']
MQC6IFUIwcQ,100.0,110.0,['Cheering']
MQFZD88mJ-Q,6.0,16.0,['Meow']
MQLRFWXq8MY,130.0,140.0,['Church_bell']
MQSMcc32feU,70.0,80.0,['Scratching_(performance technique)']
MR0uqiZWQXQ,210.0,220.0,['Fireworks']
MRiPIWYhZuU,50.0,60.0,['Cheering']
MRiRcWjkD0A,30.0,40.0,['Cheering']
MRzEscxFTwk,20.0,30.0,['Cough']
MS-IJrai-Mk,80.0,90.0,['Fireworks']
MSVud2t-VoY,240.0,250.0,['Fireworks']
MSWiwHDx9vg,0.0,10.0,['Church_bell']
MSd2JZltA_E,0.0,10.0,['Cheering']
MSgqjTfCf2I,30.0,40.0,['Meow']
MSi2aCVI0k8,180.0,190.0,['Cheering']
MTIfUXAtQcE,170.0,180.0,['Fireworks']
MTcJJxqTXEs,380.0,390.0,['Burping_and_eructation']
MTisFIYnwwQ,10.0,20.0,['Fireworks']
MTvPyRwzzko,80.0,90.0,['Fireworks']
MU78ou0Hq_k,20.0,30.0,['Cheering']
MUAVcWiCmjE,310.0,320.0,['Shout']
MUBRGZZIxUc,530.0,540.0,['Fireworks']
MUMfjNjj5Hk,70.0,80.0,['Shout']
MUp6jIWF9Ms,40.0,50.0,['Scratching_(performance technique)']
MVLTuQre3aw,580.0,590.0,['Fireworks']
MVhqn0Vple0,50.0,60.0,['Scratching_(performance technique)']
MW2wuuoxnfQ,20.0,30.0,['Scratching_(performance technique)']
MWAXzjuO2aI,160.0,170.0,['Scratching_(performance technique)']
MWFQerde_h8,120.0,130.0,['Bark']
MWRwk19xzVw,320.0,330.0,['Church_bell']
MX-udyJ1ai8,0.0,10.0,['Fireworks']
MXA-RPTF9sA,190.0,200.0,['Shout']
MXBgLjHZcHA,10.0,20.0,['Bark']
MXIXpeAXUE4,20.0,30.0,['Scratching_(performance technique)']
MY3dPGot0pI,60.0,70.0,['Burping_and_eructation']
MYC_os9frUE,40.0,50.0,['Scratching_(performance technique)']
MYR7fjbPfT0,30.0,40.0,['Cheering']
MYx-D3i5yso,0.0,10.0,['Church_bell']
MZ3IQapEF48,130.0,140.0,['Shout']
MZ50nID019g,14.0,24.0,['Fireworks']
MZeEymLfyDM,470.0,480.0,['Fireworks']
M_1G3XFvoY0,10.0,20.0,['Scratching_(performance technique)']
M_GiKcYVkgk,0.0,10.0,['Church_bell']
M_QXZEe8kok,21.0,31.0,['Meow']
M_fMRnmVnK0,0.0,10.0,['Shout']
MaetQ18EXlA,120.0,130.0,['Scratching_(performance technique)']
MajdaRqXhiA,0.0,10.0,['Shout']
MaukAiu5M-4,170.0,180.0,['Scratching_(performance technique)']
MayYwNS25YE,16.0,26.0,['Meow']
MbFd1mxYqf0,50.0,60.0,['Cough']
MbMwwANtJqM,290.0,300.0,['Cheering']
MbfU4u7x1Ns,30.0,40.0,['Cheering']
MbuW-aLvyLU,240.0,250.0,['Bark']
McBJaub0t_0,0.0,10.0,['Cheering']
McDtt5sUEFY,230.0,240.0,['Burping_and_eructation']
McMYxw0ebmU,290.0,300.0,['Cheering']
Mcjy051gZEA,140.0,150.0,['Cheering']
McuD-Zlycw0,20.0,30.0,['Meow']
Mcy6Fw5bWPk,50.0,60.0,['Fireworks']
McyzwLkySCM,40.0,50.0,['Bark']
Md5pjwC346Y,30.0,40.0,['Cheering']
MdCSz2cZQUM,30.0,40.0,['Cough']
MdCWJGOzGbs,190.0,200.0,['Cheering']
MdQW-TpfqBk,0.0,10.0,['Shatter']
MdhqZtOn17U,30.0,40.0,['Bark']
MdqMKtyFTDc,10.0,20.0,['Fireworks']
MeMc6j8dN7U,10.0,20.0,['Burping_and_eructation']
MeVYXwQjmRE,70.0,80.0,['Cheering']
MemLmNtIG7g,14.0,24.0,['Scratching_(performance technique)']
MezzZ_kAeEw,160.0,170.0,['Cheering']
Mf6w6big3bA,40.0,50.0,['Shout']
MfNUTF9-HeU,30.0,40.0,['Bark']
MfVUGCizYGg,30.0,40.0,['Meow']
MgJGw2YmGW4,26.0,36.0,['Cheering']
MghpeYIp0yc,150.0,160.0,['Scratching_(performance technique)']
MgjKu8Mj4Ig,20.0,30.0,['Fireworks']
Mh4vVUt9Uw4,40.0,50.0,['Fireworks']
MhOBNW_eqRw,30.0,40.0,['Fireworks']
MhSYPdS6cik,20.0,30.0,['Fireworks']
Mhnud8rwLys,100.0,110.0,['Burping_and_eructation']
MhppYjWA0Bk,10.0,20.0,['Scratching_(performance technique)']
Mhy0SUd3DL8,190.0,200.0,['Cough']
MiMQ3E9PVRg,0.0,10.0,['Cheering']
MiQyn5G08fU,30.0,40.0,['Bark']
Miqr9yTA_5I,560.0,570.0,['Scratching_(performance technique)']
Mj3zLi9jRjI,30.0,40.0,['Meow']
MjCkojIiM4E,30.0,40.0,['Scratching_(performance technique)']
MjP5s-w1K_Y,200.0,210.0,['Cheering']
MjS6QMGb2_8,0.0,10.0,['Cheering']
Mjfnz0piLvM,30.0,40.0,['Church_bell']
MjvCxGG_Pj8,10.0,20.0,['Fireworks']
Mk2ep8dA7g8,0.0,10.0,['Cheering']
Mk8ZlhFe3hs,2.0,12.0,['Shatter']
MkF2nVQypFM,30.0,40.0,['Doorbell']
MkJuGDph-1k,70.0,80.0,['Bark']
MkK0XQo7aIQ,380.0,390.0,['Church_bell']
MkvpjmZH52w,10.0,20.0,['Fireworks']
Mkxf0ATFRbY,70.0,80.0,['Shout']
Ml-ZkEuLpJI,0.0,10.0,['Fireworks']
Ml7zei7gkhc,70.0,80.0,['Fireworks']
MlEu9jCAEL4,330.0,340.0,['Church_bell']
MlooTw6qHp4,0.0,10.0,['Bark']
Mlv5JD3I4sg,280.0,290.0,['Fireworks']
Mmdt5l2qzAM,300.0,310.0,['Scratching_(performance technique)']
Mn-5nJwg2XY,10.0,20.0,['Bark']
Mn0HTV--DDM,50.0,60.0,['Fireworks']
MniYxgrxMu8,0.0,10.0,['Bark']
MnqveSE7aIw,21.0,31.0,['Meow']
MnwpoLrGC-0,110.0,120.0,['Fireworks']
Mnxd3AoU9ZI,70.0,80.0,['Fireworks']
Mnz4EIExYpU,20.0,30.0,['Fireworks']
MoQC9PsNnk4,30.0,40.0,['Cough']
